doi,doi_url,repository_url,is_open_access,authors_count,authors_affiliation_count,authors_familyname_count,authors_givennames_count,authors_gnd_count,authors_name_count,authors_orcid_count,authors_affiliation_percentage,authors_orcid_percentage,has_funding_info,has_journal,has_language,has_license,license_name,keywords_freetext_count,keywords_controlled_vocabularies_count,total_keywords_count,has_conference_acronym,has_conference_dates,has_conference_place,has_conference_session,has_conference_session_part,has_conference_title,has_conference_website,has_creation_date,creation_date,creation_year,other_dates_count,other_dates,references_no_identifiers_count,references_with_identifiers_count,total_references_count,has_title,has_version,has_description,description_words_count,description_characters_count,files,views,downloads,repository
10.6084/m9.figshare.3645399.v2,https://doi.org/10.6084/m9.figshare.3645399.v2,https://figshare.com/articles/poster/FHCRC-VivoConferencePoster-August2016_pdf/3645399,True,6,0,0,0,0,6,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2016-08-18T15:08:43Z,2016,0,,0,0,0,True,True,True,25,140,FHCRC-VivoConferencePoster-August2016.pdf,2858,571,Figshare
10.57945/manara.24190935.v1,https://doi.org/10.57945/manara.24190935.v1,https://manara.qnl.qa/articles/poster/The_Effect_of_Epidural_Analgesia_on_Maternal_and_Early_Neonatal_Outcomes_A_Retrospective_Cohort_Study_in_Qatar/24190935,True,5,0,0,0,0,5,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2023-10-12T10:58:21Z,2023,0,,0,1,1,True,True,True,257,1649,epidural poster- Dr Ismail Sabry NICU 4.pdf,127,65,Figshare
10.6084/m9.figshare.106458.v1,https://doi.org/10.6084/m9.figshare.106458.v1,https://figshare.com/articles/poster/IDCC_2013_Poster_The_tail_and_the_telling_Distributions_of_NSF_funding_and_long_tail_data/106458,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2013-01-10T19:04:43Z,2013,0,,0,0,0,True,True,True,25,129,Weber_IDCC.jpg,1030,407,Figshare
10.6084/m9.figshare.8167394.v1,https://doi.org/10.6084/m9.figshare.8167394.v1,https://jats-con.figshare.com/articles/poster/Are_Current_Metadata_Ready_for_the_FORCE11_Software_Citation_Guidelines_/8167394,True,1,0,0,0,0,1,1,0.0,100.0,True,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2019-05-22T13:03:23Z,2019,0,,0,0,0,True,True,True,42,263,FORCE11 Software Citations.pdf,1136,308,Figshare
10.6084/m9.figshare.24223714.v1,https://doi.org/10.6084/m9.figshare.24223714.v1,https://figshare.com/articles/poster/_b_CSSI_Elements_Innovating_for_Edge-to-Edge_Climate_Services_b_/24223714,True,4,0,0,0,0,4,0,0.0,0.0,True,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2023-09-30T03:31:37Z,2023,0,,0,0,0,True,True,True,151,944,POSTER OAC-2209806.pdf,420,59,Figshare
10.6084/m9.figshare.14720997.v1,https://doi.org/10.6084/m9.figshare.14720997.v1,https://figshare.com/articles/poster/_Perils_of_Internal_Dosimetry_Linking_Biokinetic_and_Dosimetric_Models/14720997,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2021-06-02T19:46:30Z,2021,0,,0,0,0,True,True,True,10,73,,106,0,Figshare
10.6084/m9.figshare.24354793.v1,https://doi.org/10.6084/m9.figshare.24354793.v1,https://figshare.com/articles/poster/Optimizing_Uncertainty_Quantification_of_Vision_Transformers_in_Deep_Learning_on_Novel_AI_Architectures/24354793,True,5,0,0,0,0,5,3,0.0,60.0,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2023-10-19T02:14:16Z,2023,0,,0,0,0,True,True,True,149,1002,SC23_UncertaintyPoster.pdf,494,86,Figshare
10.6084/m9.figshare.25599978.v2,https://doi.org/10.6084/m9.figshare.25599978.v2,https://figshare.com/articles/poster/Applying_geometry-aware_Clifford_Fourier_Neural_Operators_to_weather_forecasting/25599978,True,2,0,0,0,0,2,2,0.0,100.0,True,False,False,True,CC BY 4.0,2,0,2,False,False,False,False,False,False,False,True,2024-04-14T07:37:21Z,2024,0,,0,1,1,True,True,True,21,132,MIGARS2024_WeatherFM_poster.png; MIGARS2024_WeatherFM_poster.pdf,487,122,Figshare
10.57945/manara.24190953.v1,https://doi.org/10.57945/manara.24190953.v1,https://manara.qnl.qa/articles/poster/Review_of_the_Efficacy_and_Safety_of_Dinoprostone_Insert_Gel_and_Tablets_for_Cervical_Ripening_and_Induction_of_Labor/24190953,True,16,0,0,0,0,16,0,0.0,0.0,False,False,False,True,CC BY 4.0,2,0,2,False,False,False,False,False,False,False,True,2023-10-12T06:51:10Z,2023,0,,0,1,1,True,True,True,346,2128,Poster- External 5 - Rawan Saleh.pdf,190,151,Figshare
,,https://sussex.figshare.com/articles/poster/Automated_carotid_endarterectomy_surgery_using_a_low_cost_remodelled_industrial_robotic_arm/23470061,True,10,0,0,0,0,10,0,0.0,0.0,False,False,False,True,Copyright not evaluated,1,0,1,False,False,False,False,False,False,False,True,2023-06-09T18:15:07Z,2023,0,,0,1,1,True,True,True,3,21,Rendon Morales 84625.pdf,857,145,Figshare
10.6084/m9.figshare.5644279.v1,https://doi.org/10.6084/m9.figshare.5644279.v1,https://figshare.com/articles/poster/Training_Life_Scientists_in_Open_Reproducible_Research_a_Data_Science_scenario/5644279,True,3,0,0,0,0,3,1,0.0,33.33333333333333,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2017-11-29T11:24:28Z,2017,0,,0,1,1,True,True,True,281,1799,DI4RPoster_v1.0.pdf,963,217,Figshare
10.6084/m9.figshare.25894903.v1,https://doi.org/10.6084/m9.figshare.25894903.v1,https://figshare.com/articles/poster/Book_series_for_effective_learning_of_engineering_thermofluids/25894903,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2024-05-24T06:48:57Z,2024,0,,0,0,0,True,True,True,10,74,Book1Top_merged.pdf,65,21,Figshare
10.6084/m9.figshare.27860988.v1,https://doi.org/10.6084/m9.figshare.27860988.v1,https://figshare.com/articles/poster/LED_FGD-COREQ_Checklist_pdf/27860988,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2024-11-20T06:45:03Z,2024,0,,0,0,0,True,True,True,7,51,LED_FGD-COREQ_Checklist.pdf,58,23,Figshare
10.6084/m9.figshare.5480452.v1,https://doi.org/10.6084/m9.figshare.5480452.v1,https://figshare.com/articles/poster/Using_XDMoD_to_Manage_Scientific_Gateways/5480452,True,15,0,0,0,0,15,1,0.0,6.666666666666667,True,False,False,True,GPL 3.0+,8,0,8,False,False,False,False,False,False,False,True,2017-10-08T13:01:26Z,2017,0,,0,2,2,True,True,True,335,1969,Sperhac_Gateways2017_poster.pdf,571,231,Figshare
10.23645/epacomptox.13148168.v1,https://doi.org/10.23645/epacomptox.13148168.v1,https://epa.figshare.com/articles/poster/Integrating_in_silico_and_in_vitro_data_to_identify_putative_thyrotropin-releasing_hormone_receptor_ligands/13148168,True,6,0,0,0,0,6,3,0.0,50.0,False,False,False,True,CC0,6,0,6,False,False,False,False,False,False,False,True,2020-10-27T12:07:48Z,2020,0,,0,0,0,True,True,True,17,106,Shobair_ASCCT2020_eposter_20201019_final.pdf,464,143,Figshare
10.6084/m9.figshare.23699469.v1,https://doi.org/10.6084/m9.figshare.23699469.v1,https://figshare.com/articles/poster/Varredura_de_Funcionais_de_Troca-Correla_o_para_Simula_o_de_Propriedades_Fotof_sicas_em_Solu_o_de_Mol_culas_com_Propriedades_de_Emiss_o_Induzida_por_Agrega_o_AIE_/23699469,True,2,0,0,0,0,2,2,0.0,100.0,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2023-07-17T19:55:16Z,2023,0,,0,1,1,True,True,True,41,273,TP1_KP_2023_final (1).pdf,189,21,Figshare
10.6084/m9.figshare.11444238.v1,https://doi.org/10.6084/m9.figshare.11444238.v1,https://figshare.com/articles/poster/Preserving_long_term_Variability_in_Simulation_of_Multisite_Streamflow_Extremes_/11444238,True,3,0,0,0,0,3,0,0.0,0.0,False,False,False,True,MIT,8,0,8,False,False,False,False,False,False,False,True,2019-12-23T19:56:55Z,2019,0,,0,0,0,True,True,True,66,412,Preserving long-term Variability in Simulation of Multisite Streamflow Extremes.pdf,683,91,Figshare
10.6084/m9.figshare.7381007.v2,https://doi.org/10.6084/m9.figshare.7381007.v2,https://figshare.com/articles/poster/Poster_One-hour_post-OGTT_glucose_improves_the_early_prediction_of_type_2_diabetes_beyond_metabolic_markers/7381007,True,4,0,0,0,0,4,1,0.0,25.0,True,False,False,True,CC BY 4.0,9,0,9,False,False,False,False,False,False,False,True,2019-09-26T06:00:03Z,2019,0,,0,0,0,True,True,True,46,400,GP_1hPG_ADA_v0_option5.pdf; GP_ADA2018_ePoster15062018.pdf,215,64,Figshare
10.6084/m9.figshare.1089559.v2,https://doi.org/10.6084/m9.figshare.1089559.v2,https://figshare.com/articles/poster/CHARACTERIZATION_OF_PHASE_STRUCTURES_OF_NOVEL_METALLO_POLYURETHANES/1089559,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,11,0,11,False,False,False,False,False,False,False,True,2014-07-01T13:59:00Z,2014,0,,0,0,0,True,True,True,246,1521,32_Beatriz Lucio Castillero.pdf,664,474,Figshare
10.6084/m9.figshare.1089560.v1,https://doi.org/10.6084/m9.figshare.1089560.v1,https://figshare.com/articles/poster/Proton_Conducting_Composite_Membranes_of_Crosslinked_Poly_vinyl_alcohol_Sulfosuccinic_Acid_Ester_and_Hexagonal_Boron_Nitride_for_High_Temperature_Fuel_Cells/1089560,True,3,0,0,0,0,3,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-07-01T13:57:22Z,2014,0,,0,0,0,True,True,True,122,729,47_Mehmet Tutgun.pdf,409,444,Figshare
10.6084/m9.figshare.1089561.v5,https://doi.org/10.6084/m9.figshare.1089561.v5,https://figshare.com/articles/poster/Water_through_Graphynes_Pores_First_Principles_Penetration_Barrier_and_Force_Field_Optimization/1089561,True,7,0,0,0,0,7,0,0.0,0.0,False,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2014-07-04T20:23:17Z,2014,0,,0,0,0,True,True,True,138,871,165_ Massimiliano Bartolomei.pdf,960,758,Figshare
10.6084/m9.figshare.23601180.v2,https://doi.org/10.6084/m9.figshare.23601180.v2,https://figshare.com/articles/poster/Study_of_the_pozzolanic_activity_of_hydrochar_as_a_substitute_for_cementitious_materials_/23601180,True,6,0,0,0,0,6,0,0.0,0.0,False,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2024-12-10T22:24:20Z,2024,0,,0,0,0,True,True,True,5,47,,106,0,Figshare
10.6084/m9.figshare.12820514.v1,https://doi.org/10.6084/m9.figshare.12820514.v1,https://figshare.com/articles/poster/Manual/12820514,True,1,0,0,0,0,1,0,0.0,0.0,True,False,False,True,CC BY 4.0,2,0,2,False,False,False,False,False,False,False,True,2020-08-18T09:50:49Z,2020,0,,0,0,0,True,True,True,29,160,JoosEtAl_2020b_EEGData_Manual.pdf,581,93,Figshare
10.6084/m9.figshare.6561827.v1,https://doi.org/10.6084/m9.figshare.6561827.v1,https://figshare.com/articles/poster/Poster_The_effects_of_temporal_focus_on_students_motivation_to_learn_science/6561827,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2018-06-17T15:01:02Z,2018,0,,0,0,0,True,True,True,90,621,"Schwabacher,James_TARposter_Temporal focus and self efficacy_final.pdf",281,162,Figshare
10.6084/m9.figshare.9642023.v2,https://doi.org/10.6084/m9.figshare.9642023.v2,https://figshare.com/articles/poster/AnneWintersESEB2019_pdf/9642023,True,7,0,0,0,0,7,0,0.0,0.0,True,False,False,True,CC0,14,0,14,False,False,False,False,False,False,False,True,2019-08-17T15:19:25Z,2019,0,,0,1,1,True,True,True,9,67,FinalPoster3.pdf,247,317,Figshare
10.6084/m9.figshare.1089579.v1,https://doi.org/10.6084/m9.figshare.1089579.v1,https://figshare.com/articles/poster/Mechanical_and_electrical_properties_of_low_density_poly_ethylene_filled_with_carbon_nanotubes/1089579,True,3,0,0,0,0,3,0,0.0,0.0,False,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2014-07-01T19:49:11Z,2014,0,,0,0,0,True,True,True,23,146,1 Maziyar Sabet_Poster Presentation_NANOSTRUC2014.pdf,318,340,Figshare
10.25440/smu.22650925.v1,https://doi.org/10.25440/smu.22650925.v1,https://researchdata.smu.edu.sg/articles/poster/Visual_abstract_for_Simulating_subject_communities_in_case_law_citation_networks_/22650925,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY-NC-ND 4.0,7,0,7,False,False,False,False,False,False,False,True,2023-04-21T08:03:14Z,2023,0,,0,2,2,True,True,True,277,1814,V02-B.png,0,0,Figshare
10.6084/m9.figshare.5480494.v1,https://doi.org/10.6084/m9.figshare.5480494.v1,https://figshare.com/articles/poster/GenApp_Extensible_Tool_for_Rapid_Generation_of_Web_and_Native_GUI_Applications/5480494,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2017-10-08T17:02:03Z,2017,0,,0,0,0,True,True,True,169,1030,Poster_Alexey_Savelyev.pdf,388,334,Figshare
10.6084/m9.figshare.1089596.v1,https://doi.org/10.6084/m9.figshare.1089596.v1,https://figshare.com/articles/poster/Nanotubular_halloysite_clay_as_efficient_water_filtration_system_for_cationic_and_anionic_dyes_removal/1089596,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2014-07-01T16:19:10Z,2014,0,,0,0,0,True,True,True,151,871,5_Yafei Zhao_Poster Presentation_NANOSTRUC2014.pdf,500,523,Figshare
10.6084/m9.figshare.1613887.v1,https://doi.org/10.6084/m9.figshare.1613887.v1,https://figshare.com/articles/poster/African_species_response_to_land_use_change_Assessing_the_match_between_an_Africa_wide_model_and_fine_scale_field_data/1613887,True,3,0,0,0,0,3,1,0.0,33.33333333333333,False,False,False,True,CC BY 4.0,12,0,12,False,False,False,False,False,False,False,True,2015-12-01T00:28:10Z,2015,0,,0,0,0,True,True,True,194,1110,MJ_BES-TEG14.pdf,432,222,Figshare
10.6084/m9.figshare.1089606.v2,https://doi.org/10.6084/m9.figshare.1089606.v2,https://figshare.com/articles/poster/NSF_PlantGenomeResearchProgram_Meeting_2010posterPDF/1089606,True,4,0,0,0,0,4,1,0.0,25.0,False,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2014-07-01T18:43:47Z,2014,0,,0,1,1,True,True,True,45,259,NSF-PGRP_Poster_Sep2010.pdf,420,160,Figshare
10.6084/m9.figshare.1548362.v1,https://doi.org/10.6084/m9.figshare.1548362.v1,https://figshare.com/articles/poster/The_Problem_with_High_Elevation_Pollen_Paleoclimate_Proxies/1548362,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2015-09-18T16:41:11Z,2015,0,,0,0,0,True,True,True,149,806,Baumgartner Final Poster Draft.pdf,1093,144,Figshare
10.6084/m9.figshare.24420427.v1,https://doi.org/10.6084/m9.figshare.24420427.v1,https://figshare.com/articles/poster/Wounds_on_the_Body_Wounds_on_the_Soul_-_Beres_et_al_2013/24420427,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,3,0,3,False,False,False,False,False,False,False,True,2023-10-23T08:55:50Z,2023,0,,0,0,0,True,True,True,83,510,"Wounds on the Body, Wounds on the Soul - Beres et al - 7th conference of the Hungarian Association of Public Health Training and Research Institutes (HAPHI), Kaposvár, Hungary 2013.jpg",75,19,Figshare
10.6084/m9.figshare.27959373.v1,https://doi.org/10.6084/m9.figshare.27959373.v1,https://figshare.com/articles/poster/EUROoCS_2022_Grenoble_Poster_COVID-19_Vessel-on-Chip/27959373,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2024-12-04T08:56:20Z,2024,0,,0,0,0,True,True,True,254,1530,Poster COVID19 vessels.pdf,181,61,Figshare
10.6084/m9.figshare.26517583.v1,https://doi.org/10.6084/m9.figshare.26517583.v1,https://figshare.com/articles/poster/Elements_Open-Source_Cyberinfrastructure_as_a_Decision_Engine_for_Socioeconomic_Disaster_Risk_DESDR_/26517583,True,3,0,0,0,0,3,0,0.0,0.0,True,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2024-08-08T02:34:56Z,2024,0,,0,0,0,True,True,True,148,936,OsgoodNSF23_poster1.pdf,127,68,Figshare
10.6084/m9.figshare.25927759.v1,https://doi.org/10.6084/m9.figshare.25927759.v1,https://figshare.com/articles/poster/The_RAiISE_school_pack_for_teachers_supporting_children_and_young_people_with_invisible_illnesses_in_school_A_multi-stakeholder_co-creation_process/25927759,True,7,0,0,0,0,7,1,0.0,14.285714285714285,False,False,False,True,CC BY 4.0,16,0,16,False,False,False,False,False,False,False,True,2024-05-29T20:36:54Z,2024,0,,0,0,0,True,True,True,20,117,RAiISE - EULAR24 Poster.pdf,452,31,Figshare
10.6084/m9.figshare.25763925.v2,https://doi.org/10.6084/m9.figshare.25763925.v2,https://figshare.com/articles/poster/_b_b_b___b_/25763925,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2024-05-07T05:25:13Z,2024,0,,0,0,0,True,True,True,99,453,_ _مقالة عن الأمية والحضارة.pdf,509,72,Figshare
10.6084/m9.figshare.27893847.v2,https://doi.org/10.6084/m9.figshare.27893847.v2,https://figshare.com/articles/poster/Aesthetic_and_Functional_Rehabilitation_of_Multiple_Carious_Lesions_in_a_20-Year-Old_Patient_A_Comprehensive_Case_Study_Using_a_Minimally_Invasive_Approach/27893847,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,13,0,13,False,False,False,False,False,False,False,True,2024-11-23T03:18:27Z,2024,0,,0,0,0,True,True,True,205,1651,MARYAM COMPREHENSIVE CASE PRESENTATION.pdf,302,104,Figshare
10.6084/m9.figshare.13607000.v1,https://doi.org/10.6084/m9.figshare.13607000.v1,https://esip.figshare.com/articles/poster/Using_Drones_for_Land_Use_Education/13607000,True,2,0,0,0,0,2,0,0.0,0.0,True,False,False,True,GPL,6,0,6,False,False,False,False,False,False,False,True,2021-01-19T15:08:23Z,2021,0,,0,1,1,True,True,True,45,255,ESIP Winter 2021 Drone Poster.pdf,471,147,Figshare
10.6084/m9.figshare.24518749.v1,https://doi.org/10.6084/m9.figshare.24518749.v1,https://figshare.com/articles/poster/2023_NSF_CCRI_CIRC_PI_meeting/24518749,True,1,0,0,0,0,1,0,0.0,0.0,True,False,False,True,CC BY 4.0,2,0,2,False,False,False,False,False,False,False,True,2023-11-07T17:36:46Z,2023,0,,0,0,0,True,True,True,11,67,NSF CCRI Poster.pptx.pdf,105,39,Figshare
10.6084/m9.figshare.1089631.v1,https://doi.org/10.6084/m9.figshare.1089631.v1,https://figshare.com/articles/poster/Phase_change_insulation_for_energy_efficiency_based_on_wax_halloysite_composites/1089631,True,5,0,0,0,0,5,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2014-07-01T19:59:06Z,2014,0,,0,0,0,True,True,True,187,1112,7 Yafei Zhao_Poster Presentation_NANOSTRUC2014.pdf,643,928,Figshare
10.6084/m9.figshare.8003681.v1,https://doi.org/10.6084/m9.figshare.8003681.v1,https://figshare.com/articles/poster/Poster_EGU_2019_FOURRIER_VF_pdf/8003681,True,7,0,0,0,0,7,4,0.0,57.14285714285714,False,False,False,True,CC BY 4.0,8,0,8,False,False,False,False,False,False,False,True,2019-04-17T08:50:16Z,2019,0,,0,0,0,True,True,True,418,2747,Poster_EGU_2019_FOURRIER_VF.pdf; EGU2019-1_Fourrier.pdf,128,28,Figshare
10.6084/m9.figshare.11542626.v1,https://doi.org/10.6084/m9.figshare.11542626.v1,https://figshare.com/articles/poster/Indices_for_NGS_Data_and_Gene_Expression_Data_Registered_in_Public_Databases/11542626,True,3,0,0,0,0,3,2,0.0,66.66666666666666,True,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2020-01-08T02:46:18Z,2020,0,,0,0,0,True,True,True,290,1864,200110PAGbonopub.pdf,722,147,Figshare
10.6084/m9.figshare.1089634.v1,https://doi.org/10.6084/m9.figshare.1089634.v1,https://figshare.com/articles/poster/Low_Temperature_Synthesis_of_Composition_Poros_Materials_from_Mortar_Sands/1089634,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-07-01T20:15:04Z,2014,0,,0,0,0,True,True,True,124,679,45 Olga Kazmina_Poster Presentation_NANOSTRUC2014.pdf,414,288,Figshare
10.6084/m9.figshare.1089636.v1,https://doi.org/10.6084/m9.figshare.1089636.v1,https://figshare.com/articles/poster/Fabrication_Of_Nanofiber_Mats_From_Electrospinning_Of_Functionalized_Polymers/1089636,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2014-07-01T20:25:17Z,2014,0,,0,0,0,True,True,True,91,583,48 Burcu poster_ Poster_NANOSTRUC2014.pdf,525,338,Figshare
10.6084/m9.figshare.1089637.v1,https://doi.org/10.6084/m9.figshare.1089637.v1,https://figshare.com/articles/poster/Phosphonium_Modified_Clay_Polyimide_Nanocomposites/1089637,True,5,0,0,0,0,5,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-07-01T20:35:50Z,2014,0,,0,0,0,True,True,True,52,317,50 Hatice poster_NANOSTRUC2014.pdf,422,485,Figshare
10.6084/m9.figshare.1089633.v1,https://doi.org/10.6084/m9.figshare.1089633.v1,https://figshare.com/articles/poster/On_The_Electical_Properties_Of_Pvdf_Composites_With_Different_Carbon_Based_Nanoadditives/1089633,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-07-01T20:08:25Z,2014,0,,0,0,0,True,True,True,146,874,37 Ammelia Linares_POSTER-NANOSTRUC2014.pdf,411,250,Figshare
10.6084/m9.figshare.1089639.v1,https://doi.org/10.6084/m9.figshare.1089639.v1,https://figshare.com/articles/poster/Spinning_structure_and_properties_of_PP_carbon_black_and_PP_CNT_composite_fibres/1089639,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-07-01T20:42:34Z,2014,0,,0,0,0,True,True,True,88,519,51 Anton Marcincin_Poster Presenation_NANOSTRUC2014.pdf,411,332,Figshare
10.6084/m9.figshare.1089640.v1,https://doi.org/10.6084/m9.figshare.1089640.v1,https://figshare.com/articles/poster/Phosphorylated_nano_diamond_Polyimide_Nanocomposites/1089640,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,9,0,9,False,False,False,False,False,False,False,True,2014-07-01T20:47:46Z,2014,0,,0,0,0,True,True,True,80,563,52 Aslı  Beyler-Cigil_poster_NANOSTRUC2014.pdf,449,322,Figshare
10.6084/m9.figshare.1089641.v1,https://doi.org/10.6084/m9.figshare.1089641.v1,https://figshare.com/articles/poster/Synthesis_of_Au_Ag_core_shell_nanocomposite_in_the_water_ethanol_mixture_and_its_optical_properties/1089641,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-07-01T20:54:03Z,2014,0,,0,0,0,True,True,True,68,391,73 Abakshonok A_poster_NANOSTRUC2014.pdf,401,363,Figshare
10.6084/m9.figshare.1089642.v1,https://doi.org/10.6084/m9.figshare.1089642.v1,https://figshare.com/articles/poster/Thermal_and_Dielectric_Properties_of_High_Performance_Polymer_ZnO_Nanocomposites/1089642,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,9,0,9,False,False,False,False,False,False,False,True,2014-07-01T21:00:08Z,2014,0,,0,0,0,True,True,True,120,764,75 Divij P. Vaishnav_Poster_NANOSTRUC2014.pdf,315,428,Figshare
10.6084/m9.figshare.24617067.v1,https://doi.org/10.6084/m9.figshare.24617067.v1,https://figshare.com/articles/poster/Brain_Tumor_Detection_and_Classification_Using_Cycle_Generative_Adversarial_Networks/24617067,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2023-11-23T04:29:11Z,2023,0,,0,1,1,True,True,True,217,1818,1700713594228.png,153,41,Figshare
10.6084/m9.figshare.20455524.v1,https://doi.org/10.6084/m9.figshare.20455524.v1,https://figshare.com/articles/poster/Molluscs_as_bioindicators_of_paleoclimate_and_paleoenvironment_in_sediments_of_neotropical_aquatic_ecosystems/20455524,True,12,0,0,0,0,12,2,0.0,16.666666666666664,False,False,False,True,CC BY 4.0,8,0,8,False,False,False,False,False,False,False,True,2022-08-09T10:05:45Z,2022,0,,0,1,1,True,True,True,278,1724,Poster_Karla Rubio Sandoval.pdf,1213,164,Figshare
10.6084/m9.figshare.729197.v1,https://doi.org/10.6084/m9.figshare.729197.v1,https://figshare.com/articles/poster/Identifying_common_conserved_promoter_motifs_between_genes_using_the_taxonomic_group_based_motif_collections_of_the_DoOP_database/729197,True,5,0,0,0,0,5,1,0.0,20.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2013-09-06T12:28:45Z,2013,0,,0,0,0,True,True,True,9,69,ismb2007-poster_final_jav2_curves.pdf,155,31,Figshare
10.6084/m9.figshare.1089646.v1,https://doi.org/10.6084/m9.figshare.1089646.v1,https://figshare.com/articles/poster/Investigation_of_reaction_conditions_on_morphology_and_optical_properties_of_Zinc_Oxide_Nanorods/1089646,True,6,0,0,0,0,6,0,0.0,0.0,False,False,False,True,CC BY 4.0,9,0,9,False,False,False,False,False,False,False,True,2014-07-01T21:03:21Z,2014,0,,0,0,0,True,True,True,68,418,76 Hora Almodarresiyeh _NANOSTRUC2014.pdf,460,470,Figshare
10.6084/m9.figshare.1089648.v1,https://doi.org/10.6084/m9.figshare.1089648.v1,https://figshare.com/articles/poster/Principle_and_equipment_of_melt_differential_electrospinning_preparing_ultrafine_fiber/1089648,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,9,0,9,False,False,False,False,False,False,False,True,2014-07-01T21:06:50Z,2014,0,,0,0,0,True,True,True,148,884,90 HAOYI LI_NANOSTRUC2014.pdf,805,522,Figshare
10.6084/m9.figshare.1089649.v1,https://doi.org/10.6084/m9.figshare.1089649.v1,https://figshare.com/articles/poster/Release_of_Nano_Objects_at_the_End_of_Life_of_Nanocompo_Sites_in_Automotive_Products/1089649,True,5,0,0,0,0,5,0,0.0,0.0,False,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2014-07-01T21:15:57Z,2014,0,,0,0,0,True,True,True,61,406,91 Maria Blaszquez et al_Poster_NANOSTRUC2014.pdf,485,490,Figshare
